id,created_at,favorite_count,retweet_count,sentiment,change
1166368746576830468,2019-08-27,2450,151,0.1,-0.3319970000000012
1166120736538288129,2019-08-26,4930,1105,0.13636363636363635,0.27999899999999656
1166094368165359616,2019-08-26,4349,576,-0.4,0.27999899999999656
1159105863363121153,2019-08-07,9190,1006,0.25,1.3839990000000029
1158889639744163840,2019-08-06,6085,674,0.625,-0.22599699999999956
1158889074226159616,2019-08-06,1573,124,0.06818181818181818,-0.22599699999999956
1158887826286510081,2019-08-06,1411,104,0.04545454545454545,-0.22599699999999956
1158883511299796992,2019-08-06,2224,165,0.13333333333333333,-0.22599699999999956
1158882214123204609,2019-08-06,4036,416,0.18888888888888888,-0.22599699999999956
1158878301936484353,2019-08-06,3738,560,0.13636363636363635,-0.22599699999999956
1158845058944102400,2019-08-06,3070,443,0.41818181818181815,-0.22599699999999956
1158437647280271363,2019-08-05,18747,2287,-0.049999999999999996,-0.2559970000000007
1157049942113865728,2019-08-01,5102,439,0.3,-1.7599989999999934
1156741969646800896,2019-08-01,10363,792,0.04166666666666667,-1.7599989999999934
1156741958229905409,2019-08-01,6356,563,0.3,-1.7599989999999934
1154776939325820928,2019-07-26,14641,1701,0.25,0.22400299999999618
1154768067878014976,2019-07-26,12573,1310,0.525,0.22400299999999618
1154514570779607041,2019-07-25,3335,291,0.3,-0.9360009999999974
1154514057996582912,2019-07-25,2352,172,0.11666666666666665,-0.9360009999999974
1154512970694586368,2019-07-25,5025,466,0.2833333333333333,-0.9360009999999974
1154508755876241410,2019-07-25,2267,470,0.13636363636363635,-0.9360009999999974
1154504615070597121,2019-07-25,3005,533,0.13636363636363635,-0.9360009999999974
1154185606789885952,2019-07-25,3909,670,0.13636363636363635,-0.9360009999999974
1154155687636717568,2019-07-24,4637,700,-0.14027777777777778,1.142001999999998
1154151905628573696,2019-07-24,2395,436,0.13636363636363635,1.142001999999998
1154147803020419072,2019-07-24,2605,432,0.13636363636363635,1.142001999999998
1154043297024770049,2019-07-24,3636,321,0.25,1.142001999999998
1152361282982465536,2019-07-19,6955,520,0.04166666666666667,0.4980019999999996
1152345328248471552,2019-07-19,7278,719,0.3,0.4980019999999996
1151960529134424064,2019-07-18,4729,639,0.45,-0.30199800000000465
1146546495241371649,2019-07-03,26710,5600,0.35000000000000003,-0.8979980000000012
1143692010575974400,2019-06-26,14401,2231,0.09999999999999999,-0.2079999999999984
1143460303348178944,2019-06-25,14981,967,0.5,-0.9259979999999999
1143458688683794432,2019-06-25,1781,115,0.03409090909090909,-0.9259979999999999
1143438721649278976,2019-06-25,1611,106,0.03409090909090909,-0.9259979999999999
1143433726526812160,2019-06-25,2264,250,0.16666666666666666,-0.9259979999999999
1143428257322172416,2019-06-25,2472,132,0.4,-0.9259979999999999
1143427373976547329,2019-06-25,2497,142,0.4,-0.9259979999999999
1143426906110353409,2019-06-25,2263,124,0.4,-0.9259979999999999
1143426776615378944,2019-06-25,2738,174,0.4,-0.9259979999999999
1143425918381117440,2019-06-25,1506,97,0.04545454545454545,-0.9259979999999999
1143424428132274176,2019-06-25,1482,94,0.04545454545454545,-0.9259979999999999
1143419006767915008,2019-06-25,2177,181,0.2,-0.9259979999999999
1143417106920136704,2019-06-25,2687,167,0.4,-0.9259979999999999
1143415886667116545,2019-06-25,2762,173,0.4,-0.9259979999999999
1143414821661990912,2019-06-25,5132,351,0.4,-0.9259979999999999
1143414093497294848,2019-06-25,2831,180,0.4,-0.9259979999999999
1143413536866988032,2019-06-25,3386,215,0.4,-0.9259979999999999
1143412561951412224,2019-06-25,3051,178,0.4,-0.9259979999999999
1143412101706182657,2019-06-25,3164,199,0.4,-0.9259979999999999
1143412045393494016,2019-06-25,3490,221,0.5,-0.9259979999999999
1143408458751811589,2019-06-25,4323,217,0.2,-0.9259979999999999
1143408404985085952,2019-06-25,18804,1420,-0.25,-0.9259979999999999
1143407958371364865,2019-06-25,2956,182,0.11666666666666665,-0.9259979999999999
1143407126309531648,2019-06-25,3684,463,0.10000000000000002,-0.9259979999999999
1143406753637228545,2019-06-25,2803,216,0.06666666666666668,-0.9259979999999999
1143401348110548992,2019-06-25,4264,920,-0.2,-0.9259979999999999
1143390913831432192,2019-06-25,3596,673,-0.03181818181818183,-0.9259979999999999
1143321392785477633,2019-06-25,9024,1268,0.24999999999999997,-0.9259979999999999
1143170850973077504,2019-06-24,14020,2432,-0.25,0.08000200000000035
1138828314708070400,2019-06-12,4792,426,0.25,-2.737999000000002
1138827474391797760,2019-06-12,3815,375,0.575,-2.737999000000002
1138826646528512001,2019-06-12,12490,883,0.575,-2.737999000000002
1138826227412742144,2019-06-12,1176,95,0.06818181818181818,-2.737999000000002
1138824937190219776,2019-06-12,1118,105,0.06818181818181818,-2.737999000000002
1138814871665909760,2019-06-12,1857,161,0.2,-2.737999000000002
1138814698969677829,2019-06-12,5671,778,0.125,-2.737999000000002
1138814266281086976,2019-06-12,2541,163,0.11666666666666665,-2.737999000000002
1138813303264690176,2019-06-12,2586,278,0.18888888888888888,-2.737999000000002
1138809546539880449,2019-06-12,1889,367,0.13636363636363635,-2.737999000000002
1138805030268497921,2019-06-12,2291,409,0.13636363636363635,-2.737999000000002
1138588935087460353,2019-06-11,4894,769,-0.275,-0.4080009999999987
1135665584211865600,2019-06-03,17241,1535,0.6,-1.3080020000000019
1135664211286081536,2019-06-03,4292,250,0.16666666666666666,-1.3080020000000019
1135657208618704896,2019-06-03,4485,359,0.1,-1.3080020000000019
1135580812613578752,2019-06-03,3021,177,0.1,-1.3080020000000019
1132068025018884096,2019-05-24,27272,3424,0.25,-1.8400010000000009
1131946588597829634,2019-05-24,26307,3962,0.25,-1.8400010000000009
1131765246664646657,2019-05-24,52670,6483,0.625,-1.8400010000000009
1131764751938215936,2019-05-24,2146,194,0.06818181818181818,-1.8400010000000009
1131760612105523200,2019-05-24,1852,162,0.06818181818181818,-1.8400010000000009
1131751981658169344,2019-05-24,3307,288,0.13333333333333333,-1.8400010000000009
1131751810509631488,2019-05-24,20139,2375,0.1875,-1.8400010000000009
1131751115588902912,2019-05-24,3302,269,0.0875,-1.8400010000000009
1131750096616321024,2019-05-24,4552,549,0.18888888888888888,-1.8400010000000009
1131748543373271042,2019-05-24,19870,3320,-0.15833333333333335,-1.8400010000000009
1131748249763639296,2019-05-24,12818,1433,0.35,-1.8400010000000009
1131745938735681543,2019-05-24,3498,710,0.19318181818181818,-1.8400010000000009
1129181397262843906,2019-05-17,18648,1665,0.048148148148148134,-2.1859970000000004
1129125902174941184,2019-05-16,7425,1075,0.6,-0.23199900000000184
1128856704517414918,2019-05-16,13543,1286,-0.09351851851851851,-0.23199900000000184
1128841518599426048,2019-05-16,3762,504,0.41818181818181815,-0.23199900000000184
1128812584763715584,2019-05-16,12979,1914,0.13636363636363635,-0.23199900000000184
1128524355535695874,2019-05-15,13248,1044,0.04166666666666667,0.5260010000000008
1128134469972447232,2019-05-14,17577,1680,0.5,0.6020010000000013
1125355546549207044,2019-05-06,14325,1763,0.2,1.0639990000000026
1125334620306718722,2019-05-06,4525,463,0.13636363636363635,1.0639990000000026
1124210054478028800,2019-05-03,5742,731,0.07314814814814814,2.2340019999999967
1124206498656079872,2019-05-03,2805,263,-0.16666666666666666,2.2340019999999967
1124206177611468801,2019-05-03,2107,336,0.13636363636363635,2.2340019999999967
1124202506114830336,2019-05-03,2530,389,0.13636363636363635,2.2340019999999967
1124095620174757889,2019-05-02,8213,1195,0.5,-0.2839999999999989
1116829631875698688,2019-04-12,25067,3831,0.15,-0.5039980000000028
1116553298176118784,2019-04-12,143466,32370,-0.2,-0.5039980000000028
1116552608347348992,2019-04-12,53464,9112,-0.2,-0.5039980000000028
1116478585731051520,2019-04-11,17011,2548,0.2,0.02399800000000596
1116478210214989825,2019-04-11,2704,195,0.06818181818181818,0.02399800000000596
1116476518576713728,2019-04-11,2343,196,0.06818181818181818,0.02399800000000596
1116472729367040000,2019-04-11,41938,7341,0.10833333333333332,0.02399800000000596
1116472409177989120,2019-04-11,5796,322,0.2,0.02399800000000596
1116472274226311168,2019-04-11,18694,3849,-0.25,0.02399800000000596
1116471724550213633,2019-04-11,4019,294,0.11666666666666665,0.02399800000000596
1116470809101389824,2019-04-11,3338,260,0.10000000000000002,0.02399800000000596
1116470505081491457,2019-04-11,3682,297,0.06666666666666668,0.02399800000000596
1116465824590516224,2019-04-11,12631,2879,-0.2,0.02399800000000596
1116454697127124992,2019-04-11,5185,1148,-0.03181818181818183,0.02399800000000596
1116442323477381120,2019-04-11,13602,2238,-0.1,0.02399800000000596
1116119932192690176,2019-04-10,13739,2269,-0.11851851851851854,-0.13599800000000073
1116108354001051648,2019-04-10,4968,695,0.2371212121212121,-0.13599800000000073
1116057892140998656,2019-04-10,11588,2519,-0.16666666666666666,-0.13599800000000073
1115347895958560771,2019-04-08,11379,1589,-0.2,-0.8979989999999987
1104032250495004673,2019-03-08,36178,4899,0.3125,1.4459990000000005
1104015726812123137,2019-03-08,40974,5944,0.6,1.4459990000000005
1104014992347607042,2019-03-08,7157,831,0.16666666666666666,1.4459990000000005
1104006518846849024,2019-03-08,5116,582,0.1,1.4459990000000005
1103996567168512000,2019-03-08,2895,415,0.06818181818181818,1.4459990000000005
1103922093882630147,2019-03-08,9571,1095,0.5,1.4459990000000005
1103914097832124418,2019-03-08,2943,356,0.2681818181818182,1.4459990000000005
1103313899451965441,2019-03-06,17708,1956,0.375,-0.047999999999994714
1101579851461550082,2019-03-01,12335,2463,0.25,-2.4299999999999997
1101299837322944513,2019-03-01,27735,4002,-0.15,-2.4299999999999997
1101257584797872128,2019-02-28,34528,6691,0.25,0.19200200000000223
1101180975663407105,2019-02-28,26914,4862,0.25,0.19200200000000223
1098971850766409728,2019-02-22,12823,1534,0.25,0.044001999999998986
1098943853694996481,2019-02-22,16939,3870,0.375,0.044001999999998986
1098772221693067265,2019-02-22,6010,1596,0.9375,0.044001999999998986
1098771617335828480,2019-02-22,1364,118,0.06818181818181818,0.044001999999998986
1098769494820892672,2019-02-22,5787,1078,0.3833333333333333,0.044001999999998986
1098769073096122368,2019-02-22,1271,113,0.06818181818181818,0.044001999999998986
1098767338055229441,2019-02-22,1032,104,0.06818181818181818,0.044001999999998986
1098763273049059329,2019-02-22,1966,176,0.08333333333333333,0.044001999999998986
1098762992848535553,2019-02-22,15806,2524,0.25,0.044001999999998986
1098762670331682816,2019-02-22,2373,178,0.2,0.044001999999998986
1098762269360443392,2019-02-22,1928,163,0.11666666666666665,0.044001999999998986
1098761450565189632,2019-02-22,2307,284,0.18888888888888888,0.044001999999998986
1098757826673967105,2019-02-22,2248,550,0.13636363636363635,0.044001999999998986
1098753202101481472,2019-02-22,2485,606,0.13636363636363635,0.044001999999998986
1098614692027625472,2019-02-21,19880,1895,0.125,-2.1160020000000017
1097662953950564352,2019-02-19,8011,973,0.5,-0.18400199999999955
1093258801518530560,2019-02-06,22721,3505,0.25,-0.47399899999999917
1088917455248838656,2019-01-25,16396,2532,-0.3,0.5300030000000007
1088633393149968384,2019-01-25,21132,3007,0.128125,0.5300030000000007
1088186582438277120,2019-01-23,27078,4187,0.42500000000000004,-0.9819979999999973
1084928913803902976,2019-01-14,10666,1330,-0.08333333333333333,-1.5960010000000011
1084679697059868672,2019-01-14,11545,1161,0.3666666666666667,-1.5960010000000011
1084679202735980544,2019-01-14,4676,261,0.16666666666666666,-1.5960010000000011
1084670666316496896,2019-01-14,5663,400,0.1,-1.5960010000000011
1083848869815828481,2019-01-11,11643,1968,0.022727272727272724,1.0340040000000101
1083766732576120832,2019-01-11,4820,618,0.3833333333333333,1.0340040000000101
1083761134669225984,2019-01-11,1732,140,0.03409090909090909,1.0340040000000101
1083750684715937792,2019-01-11,3590,189,0.2,1.0340040000000101
1083750604965478401,2019-01-11,7436,991,0.25,1.0340040000000101
1083749861084680192,2019-01-11,2892,202,0.0875,1.0340040000000101
1083749118172848130,2019-01-11,2678,265,0.18888888888888888,1.0340040000000101
1083744408850165761,2019-01-11,6245,1171,0.07878787878787878,1.0340040000000101
1083740697696514051,2019-01-11,3426,497,0.13636363636363635,1.0340040000000101
1083552402752434177,2019-01-11,14258,1876,-0.4,1.0340040000000101
1082787012640309248,2019-01-08,6936,795,-0.8,-1.3219980000000078
1077004449715896320,2018-12-24,13890,1694,0.25,-3.622002000000002
1075745493324451840,2018-12-20,8153,1124,0.2794011544011544,-2.334004
1075735106109591552,2018-12-20,3441,513,0.13636363636363635,-2.334004
1075353149219717120,2018-12-19,6054,749,0.06616161616161616,-0.9259950000000003
1075037745633001472,2018-12-18,7918,1042,0.15625,-2.7020040000000023
1075033335619960832,2018-12-18,4842,836,0.13636363636363635,-2.7020040000000023
1075029153240408064,2018-12-18,2564,473,0.13636363636363635,-2.7020040000000023
1075020725545689088,2018-12-18,2208,417,0.0909090909090909,-2.7020040000000023
1073448503097970693,2018-12-14,7822,733,0.5,-1.858001999999999
1071165490024730624,2018-12-07,15558,2110,0.375,-2.2060010000000005
1070507163506827264,2018-12-06,17065,2118,-0.012499999999999997,1.40999699999999
1069675820770222080,2018-12-03,6063,665,0.30999999999999994,-0.30200200000000166
1069663906207952896,2018-12-03,4028,244,-0.1,-0.30200200000000166
1069663777258332161,2018-12-03,3533,212,0.2,-0.30200200000000166
1069663373485174784,2018-12-03,19737,3258,0.125,-0.30200200000000166
1069662794440560641,2018-12-03,3201,231,0.0875,-0.30200200000000166
1069661873283391496,2018-12-03,2800,308,0.18888888888888888,-0.30200200000000166
1069658283101773824,2018-12-03,12262,1359,0.04166666666666667,-0.30200200000000166
1069657612029911040,2018-12-03,5954,928,0.13636363636363635,-0.30200200000000166
1069655632737841152,2018-12-03,1728,300,0.13636363636363635,-0.30200200000000166
1069625058996305921,2018-12-03,4880,830,-0.4,-0.30200200000000166
1068567439561056256,2018-11-30,14693,1716,0.25,1.730004000000008
1067959871230726144,2018-11-29,6773,736,-0.8,-1.1660009999999943
1067591952122531840,2018-11-28,7199,799,-0.0019480519480519526,0.3759990000000073
1067155053461426176,2018-11-26,38511,4865,0.375,4.199996999999996
1064989227446751234,2018-11-20,18037,3021,0.46666666666666673,1.1480030000000028
1063560870683271168,2018-11-16,11271,1532,0.5,1.823997999999989
1063512079385079809,2018-11-16,24404,4209,-0.13333333333333333,1.823997999999989
1063310464870834176,2018-11-16,8374,959,0.125,1.823997999999989
1063309442786062336,2018-11-16,4972,487,-0.15000000000000002,1.823997999999989
1063179827946020864,2018-11-15,5037,702,0.575,1.2220010000000059
1063178280281419776,2018-11-15,1449,141,0.06818181818181818,1.2220010000000059
1063174265623666688,2018-11-15,35169,3855,0.375,1.2220010000000059
1063173440574636032,2018-11-15,2499,148,0.2,1.2220010000000059
1063173050047197184,2018-11-15,2461,176,0.11666666666666665,1.2220010000000059
1063172075790118912,2018-11-15,2109,162,0.18888888888888888,1.2220010000000059
1063167823839522816,2018-11-15,2291,580,0.13636363636363635,1.2220010000000059
1063163846381121536,2018-11-15,3262,631,0.13636363636363635,1.2220010000000059
1063090234974330880,2018-11-15,8774,1469,0.04166666666666667,1.2220010000000059
1062166579306102784,2018-11-13,10317,1020,0.5,1.1139980000000094
1049369018950242305,2018-10-08,8531,1329,0.25,-2.791998999999997
1049194290176352256,2018-10-08,55279,12146,0.25,-2.791998999999997
1049128432724918273,2018-10-08,14987,2731,0.375,-2.791998999999997
1049126517928734720,2018-10-08,8790,1602,0.3833333333333333,-2.791998999999997
1049125778841989120,2018-10-08,29551,4317,0.25,-2.791998999999997
1049125495332163586,2018-10-08,4384,336,0.2,-2.791998999999997
1049124271245602816,2018-10-08,7597,661,0.0875,-2.791998999999997
1049123379570077696,2018-10-08,4361,548,0.18888888888888888,-2.791998999999997
1049118659459727360,2018-10-08,4255,1132,0.13636363636363635,-2.791998999999997
1049107569547997185,2018-10-08,3933,859,0.13636363636363635,-2.791998999999997
1047614884660240386,2018-10-03,6787,923,0.3,-1.7060009999999934
1047232538106707968,2018-10-02,6471,719,-0.15000000000000002,-2.5860019999999935
1046887713767489536,2018-10-01,27811,3582,0.2833333333333333,0.9860000000000042
1045805476812746752,2018-09-28,32527,5569,0.34375,-1.0979989999999944
1041865950633418753,2018-09-18,36075,8300,0.2625,-2.3459999999999965
1041862939521630208,2018-09-18,11778,2815,0.25,-2.3459999999999965
1041857804686876674,2018-09-18,2537,598,0.13636363636363635,-2.3459999999999965
1041850596993556481,2018-09-18,10253,1858,0.2340909090909091,-2.3459999999999965
1041502479878242305,2018-09-17,10814,2138,0.125,0.9600000000000009
1040397262248005632,2018-09-14,89131,23241,0.25000000000000006,1.2880019999999988
1039296049112698880,2018-09-10,19215,3003,0.25,2.4479979999999983
1039221575772303366,2018-09-10,10492,1536,0.2833333333333333,2.4479979999999983
1039020311184699392,2018-09-10,14537,1627,0.575,2.4479979999999983
1039019812591038466,2018-09-10,1283,109,0.06818181818181818,2.4479979999999983
1039018310568894465,2018-09-10,1201,117,0.04545454545454545,2.4479979999999983
1039014220837216256,2018-09-10,18578,1640,0.375,2.4479979999999983
1039014112473231360,2018-09-10,1637,106,0.2,2.4479979999999983
1039013584770977792,2018-09-10,2099,179,0.11666666666666665,2.4479979999999983
1039012613185658880,2018-09-10,1876,149,0.18888888888888888,2.4479979999999983
1039008665871605760,2018-09-10,1888,448,0.13636363636363635,2.4479979999999983
1038998237724594177,2018-09-10,1967,297,0.7,2.4479979999999983
1038992538865041408,2018-09-10,1897,301,0.41818181818181815,2.4479979999999983
1038983491277402112,2018-09-10,2891,503,0.13636363636363635,2.4479979999999983
1037843911870316545,2018-09-06,8026,905,0.3,-0.7700000000000031
1037345042434646021,2018-09-05,5960,667,0.5,-0.8619990000000044
1029838007841435649,2018-08-15,21778,3272,0.2833333333333333,-0.6440049999999928
1029206137357258752,2018-08-14,18397,2428,0.525,-2.162002000000001
1026957193835237376,2018-08-07,17864,3389,-0.05555555555555555,7.146002999999993
1026707269277208576,2018-08-07,13296,2830,0.575,7.146002999999993
1026706846168403968,2018-08-07,1419,145,0.06818181818181818,7.146002999999993
1026705445384151041,2018-08-07,1274,129,0.04545454545454545,7.146002999999993
1026701592118980609,2018-08-07,15911,2268,0.375,7.146002999999993
1026701216787587073,2018-08-07,2232,203,0.2,7.146002999999993
1026700736443310081,2018-08-07,2314,174,0.11666666666666665,7.146002999999993
1026699858277687296,2018-08-07,1840,149,0.18888888888888888,7.146002999999993
1026695272917696512,2018-08-07,1873,469,0.13636363636363635,7.146002999999993
1026691483477270528,2018-08-07,2857,609,0.13636363636363635,7.146002999999993
1025509667965792256,2018-08-03,8535,702,0.4,0.07200700000001348
1025504955573010432,2018-08-03,4511,305,0.16666666666666666,0.07200700000001348
1025497104246956032,2018-08-03,3877,359,0.1,0.07200700000001348
1025424746748375040,2018-08-03,2209,166,0.1,0.07200700000001348
1025404880586924032,2018-08-03,18500,3811,0.525,0.07200700000001348
1025399453350543360,2018-08-03,7587,1414,0.2372727272727273,0.07200700000001348
1025077035230670848,2018-08-02,5130,632,0.5,4.219992999999988
1022911987100016641,2018-07-27,18967,2798,0.5,-2.014000000000003
1022102226183966721,2018-07-25,9418,1279,0.3833333333333333,2.400001000000003
1022096543229177857,2018-07-25,1526,151,0.03409090909090909,2.400001000000003
1022088522168029184,2018-07-25,9686,995,0.375,2.400001000000003
1022086229951565824,2018-07-25,1762,116,0.2,2.400001000000003
1022085488780275712,2018-07-25,2352,170,0.25,2.400001000000003
1022084744912101376,2018-07-25,1536,114,0.125,2.400001000000003
1022084656844308480,2018-07-25,2125,168,0.18888888888888888,2.400001000000003
1022080161779306496,2018-07-25,1602,346,0.13636363636363635,2.400001000000003
1022068841784864768,2018-07-25,3552,606,0.13636363636363635,2.400001000000003
1021897736398888961,2018-07-24,6980,1184,-0.4,-1.3979990000000058
1019692740710260736,2018-07-18,6094,704,0.3,-0.2300029999999964
1017807493311811584,2018-07-13,19237,2462,0.08333333333333333,0.6579970000000017
1017516407204876288,2018-07-12,8483,1229,0.12083333333333333,-0.9440039999999925
1013739496981090307,2018-07-02,10587,955,0.2,-5.0
1013721270406373376,2018-07-02,2981,366,0.13636363636363635,-5.0
1012842329927909376,2018-06-29,24551,5836,0.5,-2.0760039999999975
1012634853437669376,2018-06-29,3223,370,0.55,-2.0760039999999975
1012634742389215232,2018-06-29,2172,147,0.05,-2.0760039999999975
1012633219693346817,2018-06-29,2928,225,0.2833333333333333,-2.0760039999999975
1012627739369541632,2018-06-29,1861,413,0.13636363636363635,-2.0760039999999975
1012618433450500096,2018-06-29,4366,697,0.5,-2.0760039999999975
1011703254407770112,2018-06-26,19353,3171,-0.05000000000000001,1.1900030000000044
1009580017049747456,2018-06-20,15643,2411,-0.04722222222222222,0.8359980000000036
1003729129320189953,2018-06-04,28166,5221,0.25,0.4799999999999969
1003506456656691200,2018-06-04,15778,1381,0.575,0.4799999999999969
1003504398562091008,2018-06-04,1730,159,0.04545454545454545,0.4799999999999969
1003498686372970496,2018-06-04,2510,177,0.18888888888888888,0.4799999999999969
1003494622662815745,2018-06-04,1971,436,0.13636363636363635,0.4799999999999969
1003483260398153728,2018-06-04,2994,522,0.13636363636363635,0.4799999999999969
1002268835175518208,2018-05-31,12923,2071,-0.10740740740740741,-0.49600199999999717
1002188526803447808,2018-05-31,4731,617,0.1361111111111111,-0.49600199999999717
999829462609883136,2018-05-25,5972,604,0.5,0.2439990000000023
999131732057063425,2018-05-23,24383,3943,0.5,0.26200100000000504
999034786172694528,2018-05-22,5089,674,0.3833333333333333,-2.5499989999999997
999028159302397952,2018-05-22,1686,173,0.03409090909090909,-2.5499989999999997
999017028466786305,2018-05-22,4125,453,0.75,-2.5499989999999997
999016675499364354,2018-05-22,2210,160,0.2,-2.5499989999999997
999014938055069696,2018-05-22,2414,186,0.18888888888888888,-2.5499989999999997
999010040794107904,2018-05-22,2287,592,0.13636363636363635,-2.5499989999999997
998999604845686785,2018-05-22,3112,666,0.13636363636363635,-2.5499989999999997
998954756704948225,2018-05-22,8726,1604,-0.4,-2.5499989999999997
997571699213135872,2018-05-18,7458,850,-0.15000000000000002,-1.5660019999999975
995043176363671552,2018-05-11,18155,2556,0.575,-1.3279989999999984
995037077950545920,2018-05-11,3669,340,0.13333333333333333,-1.3279989999999984
995036908257402880,2018-05-11,39654,5821,0.375,-1.3279989999999984
995036104981069824,2018-05-11,3087,296,0.11666666666666665,-1.3279989999999984
995035330477678592,2018-05-11,4127,598,0.18888888888888888,-1.3279989999999984
995031117924257792,2018-05-11,4442,1041,0.13636363636363635,-1.3279989999999984
995026772159643649,2018-05-11,2888,600,0.13636363636363635,-1.3279989999999984
995004512896147456,2018-05-11,5597,1117,0.7,-1.3279989999999984
994704699411460096,2018-05-10,10943,1461,0.1048611111111111,-0.49599800000000016
994690849190563840,2018-05-10,2549,704,0.13636363636363635,-0.49599800000000016
994687808647323648,2018-05-10,3000,641,0.19318181818181818,-0.49599800000000016
994659599474081792,2018-05-10,4127,767,0.3621212121212121,-0.49599800000000016
994632986006978560,2018-05-10,11673,2182,0.35,-0.49599800000000016
986967934617530369,2018-04-19,11800,2039,0.5,1.7999989999999997
986751912899895297,2018-04-18,8583,1545,0.4366666666666667,0.45399799999999857
986751156134096896,2018-04-18,1676,164,0.06818181818181818,0.45399799999999857
986750295421026304,2018-04-18,1992,141,0.2,0.45399799999999857
986749698730967040,2018-04-18,1490,156,0.04545454545454545,0.45399799999999857
986741619671023616,2018-04-18,2601,226,0.13333333333333333,0.45399799999999857
986741376380428289,2018-04-18,10696,1604,0.375,0.45399799999999857
986740949567942656,2018-04-18,2744,206,0.11666666666666665,0.45399799999999857
986739754745053184,2018-04-18,2674,228,0.18888888888888888,0.45399799999999857
986735844970016768,2018-04-18,6676,1290,0.13636363636363635,0.45399799999999857
986723955099643905,2018-04-18,3121,773,0.13636363636363635,0.45399799999999857
985975566535831552,2018-04-16,6624,1338,-0.15555555555555559,-1.5579979999999978
985887380606300161,2018-04-16,9607,1887,-0.3,-1.5579979999999978
984146401578827776,2018-04-11,5919,790,0.5,0.03800199999999876
981483323573788678,2018-04-04,14947,2230,0.2,6.832000000000001
981472597077508097,2018-04-04,3521,455,0.13636363636363635,6.832000000000001
981002026460073984,2018-04-03,15845,1996,0.5,-0.4580000000000055
980908116756766721,2018-04-02,3447,352,0.3,-0.7560009999999977
980906155185549313,2018-04-02,3149,232,0.2833333333333333,-0.7560009999999977
980901912139595776,2018-04-02,5038,1218,0.13636363636363635,-0.7560009999999977
980800911483183104,2018-04-02,4888,492,0.02777777777777778,-0.7560009999999977
979506616121704448,2018-03-29,13153,2245,-0.8,1.9280019999999993
979053735195193344,2018-03-28,7272,962,0.5,-1.3599999999999994
971184719634157570,2018-03-07,22980,4283,0.25,1.3720019999999948
970903737085542400,2018-03-06,29114,3569,0.575,-1.110000999999997
970903164034564096,2018-03-06,1869,174,0.06818181818181818,-1.110000999999997
970901644429832192,2018-03-06,1740,155,0.04545454545454545,-1.110000999999997
970897366478872576,2018-03-06,3231,252,0.13333333333333333,-1.110000999999997
970895821293043718,2018-03-06,2982,241,0.18888888888888888,-1.110000999999997
970892061250437120,2018-03-06,3036,732,0.13636363636363635,-1.110000999999997
970880013468708864,2018-03-06,4558,925,0.13636363636363635,-1.110000999999997
970771503624015872,2018-03-05,15895,2610,-0.3,0.19200100000000475
966853862530342912,2018-02-23,40494,7042,0.5,0.8440020000000032
966681978572451840,2018-02-22,25614,4162,0.575,2.127998000000005
966680639305953281,2018-02-22,4942,347,0.2,2.127998000000005
966679026407387136,2018-02-22,3991,326,0.18888888888888888,2.127998000000005
966675261491101697,2018-02-22,7927,1722,0.13636363636363635,2.127998000000005
966663753897934848,2018-02-22,5446,1321,0.13636363636363635,2.127998000000005
966313372814749701,2018-02-21,10680,1855,-0.12944444444444447,-0.5459969999999998
966307027684225025,2018-02-21,4665,994,0.13636363636363635,-0.5459969999999998
966187350740127744,2018-02-21,8019,892,0.5,-0.5459969999999998
966075198616363008,2018-02-20,16933,3032,-0.55,0.06000500000000386
964342882579619841,2018-02-16,11176,1242,0.5,0.597999999999999
961084879432597504,2018-02-07,55712,15243,0.18333333333333335,1.2020030000000048
961001555817148416,2018-02-06,62826,31755,0.13636363636363635,1.7519989999999979
960980119312453632,2018-02-06,209714,66061,-0.2,1.7519989999999979
960978626744233984,2018-02-06,14758,1576,0.07500000000000001,1.7519989999999979
960978490727124992,2018-02-06,12814,1436,0.06666666666666668,1.7519989999999979
960977465249165312,2018-02-06,8213,1485,-0.2,1.7519989999999979
960972215729537024,2018-02-06,15267,6725,-0.03181818181818183,1.7519989999999979
960962632717975554,2018-02-06,14170,5378,0.06212121212121211,1.7519989999999979
960948676557352960,2018-02-06,11492,3072,0.06818181818181818,1.7519989999999979
960920426485399552,2018-02-06,12977,4208,0.09166666666666667,1.7519989999999979
960910705808609280,2018-02-06,18101,4939,-0.2,1.7519989999999979
960689996351991808,2018-02-06,30055,10090,0.035714285714285705,1.7519989999999979
958822086700539904,2018-01-31,13249,1534,0.575,1.360000999999997
958821384007827457,2018-01-31,1234,102,0.06818181818181818,1.360000999999997
958819988856451072,2018-01-31,1066,106,0.04545454545454545,1.360000999999997
958814171461660672,2018-01-31,2661,236,0.18888888888888888,1.360000999999997
958810321212211200,2018-01-31,1852,578,0.13636363636363635,1.360000999999997
958798414686244864,2018-01-31,7813,1342,0.13636363636363635,1.360000999999997
958433771493081088,2018-01-30,7136,928,0.06111111111111111,0.13600099999999316
958404411931308032,2018-01-30,3704,495,0.04999999999999999,0.13600099999999316
958402963835305984,2018-01-30,5915,858,-0.3,0.13600099999999316
956941584259411968,2018-01-26,9689,1385,0.5,0.2699969999999894
956236301275054080,2018-01-24,31158,8972,0.215625,-1.737999000000002
950537911652401152,2018-01-09,11143,1450,0.375,-0.29399899999999946
